,"P13   Test report Date\Time 25.08.2021 12:13:35, GPS reference week number 2172",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
25,Heading          Pitch           Roll         Gyro_X         Gyro_Y         Gyro_Z          Acc_X          Acc_Y          Acc_Z         Magn_X         Magn_Y,Magn_Z,Temperature,Vdd,USW (L/H),Latitude,Longitude,Heave,V_East,V_North,V_Up,Lat_GNSS,Long_GNSS,Height_GNSS,Hor_spd,Trk_gnd,Ver_spd,ms_gps,GNSS_info_1,GNSS_info_2,#solnSVs,Latency_ms_pos,Latency_ms_vel,P_Bar,H_Bar,New_GPS
754,111.27           1.13          -2.93         7.3200        -9.7200         7.0600      -0.094250      -0.039250       1.057750        -3690.0        14220.0,2360.0,45.2,9.97,00000000 00000000,32.8256963,34.9562201,0.0200000,-0.05,-0.20,0.10,32.8257016,34.9562221,24.5200000,0.08,351.98,0.00,293685530,00110000,11111100,19,30,30,100930,23.56,0
755,111.20           1.19          -2.98         6.4600        -0.6600         6.6200      -0.047000      -0.060500       1.044750        -3670.0        14210.0,2380.0,45.2,9.93,00000000 00000000,32.8256963,34.9562201,0.0200000,-0.06,-0.19,0.11,32.8257016,34.9562221,24.5200000,0.08,351.98,0.00,293685540,00110000,11111100,19,40,40,100930,23.56,0
756,111.13           1.25          -2.96         5.0200         4.5800         7.8000      -0.006750      -0.059500       0.986500        -3660.0        14200.0,2390.0,45.2,9.94,00000000 00000000,32.8256963,34.9562201,0.0200000,-0.06,-0.18,0.11,32.8257016,34.9562221,24.5200000,0.08,351.98,0.00,293685550,00110000,11111100,19,50,50,100930,23.56,0
757,111.04           1.28          -2.90         3.2000         7.3600        10.3000       0.015750      -0.043250       0.971000        -3670.0        14190.0,2420.0,45.2,9.98,00000000 00000000,32.8256963,34.9562201,0.0200000,-0.07,-0.17,0.10,32.8257012,34.9562219,24.4400000,0.08,351.98,0.00,293685560,00110000,11111100,19,10,60,100930,23.56,1
758,110.92           1.30          -2.82         1.6800         9.7400        12.9000       0.009000      -0.058500       0.949500        -3670.0        14190.0,2420.0,45.2,9.96,00000000 00000000,32.8256964,34.9562201,0.0200000,-0.07,-0.16,0.10,32.8257012,34.9562219,24.4400000,0.13,5.74,0.03,293685570,00110000,11111100,19,20,20,100930,23.56,2
759,110.78           1.30          -2.71        -0.5400        12.9400        14.9600       0.013750      -0.085500       0.929250        -3680.0        14180.0,2410.0,45.2,9.98,00000000 00000000,32.8256964,34.9562201,0.0200000,-0.08,-0.16,0.09,32.8257012,34.9562219,24.4400000,0.13,5.74,0.03,293685580,00110000,11111100,19,30,30,100930,23.56,0
760,110.63           1.28          -2.57        -2.7000        17.2000        15.0200       0.028500      -0.090000       0.933250        -3700.0        14170.0,2410.0,45.2,9.97,00000000 00000000,32.8256964,34.9562201,0.0200000,-0.09,-0.15,0.09,32.8257012,34.9562219,24.4400000,0.13,5.74,0.03,293685590,00110000,11111100,19,40,40,100928,23.65,0
761,110.49           1.23          -2.38        -4.4800        20.7000        13.2400       0.063250      -0.094750       0.925500        -3720.0        14160.0,2400.0,45.3,9.96,00000000 00000000,32.8256964,34.9562201,0.0200000,-0.10,-0.15,0.08,32.8257012,34.9562219,24.4400000,0.13,5.74,0.03,293685600,00110000,11111100,19,50,50,100928,23.65,0
762,110.36           1.18          -2.17        -5.9400        20.4600        13.0200       0.092500      -0.091500       0.923000        -3750.0        14160.0,2390.0,45.3,9.97,00000000 00000000,32.8256964,34.9562201,0.0200000,-0.11,-0.15,0.07,32.8257013,34.9562219,24.4400000,0.13,5.74,0.03,293685610,00110000,11111100,19,10,60,100930,23.56,1
763,110.23           1.11          -1.99        -6.6200        16.8600        13.9800       0.090000      -0.092000       0.878000        -3780.0        14150.0,2370.0,45.3,9.96,00000000 00000000,32.8256964,34.9562202,0.0200000,-0.12,-0.15,0.06,32.8257013,34.9562219,24.4400000,0.23,14.62,-0.02,293685620,00110000,11111100,19,20,20,100930,23.56,2
764,110.09           1.03          -1.84        -8.3800        12.7400        13.8000       0.079500      -0.081500       0.827250        -3810.0        14150.0,2350.0,45.3,9.97,00000000 00000000,32.8256964,34.9562202,0.0200000,-0.13,-0.15,0.05,32.8257013,34.9562219,24.4400000,0.23,14.62,-0.02,293685630,00110000,11111100,19,30,30,100930,23.56,0
765,109.97           0.93          -1.73        -9.7000        11.7600        11.7200       0.094250      -0.134750       0.899250        -3830.0        14140.0,2340.0,45.3,9.97,00000000 00000000,32.8256964,34.9562201,0.0200000,-0.14,-0.15,0.03,32.8257013,34.9562219,24.4400000,0.23,14.62,-0.02,293685640,00110000,11111100,19,40,40,100930,23.56,0
766,109.88           0.82          -1.60       -11.6600        16.0800         6.9000       0.050750      -0.090250       0.952500        -3850.0        14140.0,2320.0,45.3,9.94,00000000 00000000,32.8256963,34.9562201,0.0200000,-0.16,-0.15,0.03,32.8257013,34.9562219,24.4400000,0.23,14.62,-0.02,293685650,00110000,11111100,19,50,50,100930,23.56,0
767,109.84           0.70          -1.39       -12.7200        24.4200        -0.6400       0.051250      -0.082000       0.959250        -3880.0        14150.0,2310.0,45.3,9.95,00000000 00000000,32.8256964,34.9562201,0.0200000,-0.16,-0.15,0.02,32.8257015,34.9562219,24.4400000,0.23,14.62,-0.02,293685660,00110000,11111100,19,10,60,100930,23.56,1
768,109.88           0.56          -1.11       -15.1200        30.8000        -5.9000       0.078000      -0.043250       1.012000        -3910.0        14170.0,2310.0,45.3,9.96,00000000 00000000,32.8256963,34.9562202,0.0200000,-0.17,-0.15,0.02,32.8257015,34.9562219,24.4400000,0.26,21.88,0.04,293685670,00110000,11111100,19,20,20,100930,23.56,2
769,109.96           0.41          -0.79       -15.5200        33.7600        -9.6000       0.092750      -0.023500       1.041750        -3940.0        14190.0,2290.0,45.3,9.96,00000000 00000000,32.8256963,34.9562202,0.0200000,-0.18,-0.16,0.03,32.8257015,34.9562219,24.4400000,0.26,21.88,0.04,293685680,00110000,11111100,19,30,30,100930,23.56,0
770,110.07           0.25          -0.45       -17.1200        33.8000       -10.7600       0.081000      -0.015000       1.058250        -3970.0        14210.0,2250.0,45.3,9.98,00000000 00000000,32.8256963,34.9562202,0.0200000,-0.18,-0.17,0.03,32.8257015,34.9562219,24.4400000,0.26,21.88,0.04,293685690,00110000,11111100,19,40,40,100930,23.56,0
771,110.17           0.08          -0.12       -16.7200        30.5000        -8.7200       0.090250      -0.019750       1.027750        -3980.0        14230.0,2200.0,45.3,9.97,00000000 00000000,32.8256963,34.9562202,0.0200000,-0.18,-0.17,0.04,32.8257015,34.9562219,24.4400000,0.26,21.88,0.04,293685700,00110000,11111100,19,50,50,100930,23.56,0
772,110.24          -0.08           0.15       -17.5200        25.1400        -4.6200       0.074500      -0.050750       1.015750        -4000.0        14250.0,2150.0,45.3,9.96,00000000 00000000,32.8256963,34.9562202,0.0200000,-0.19,-0.18,0.04,32.8257020,34.9562215,24.4100000,0.26,21.88,0.04,293685710,00110000,11111100,19,10,60,100930,23.48,1
773,110.26          -0.25           0.37       -16.5400        20.3600        -0.8600       0.084500      -0.026000       0.987000        -4010.0        14260.0,2100.0,45.3,9.96,00000000 00000000,32.8256963,34.9562201,0.0200000,-0.20,-0.19,0.04,32.8257020,34.9562215,24.4100000,0.27,41.29,-0.04,293685720,00110000,11111100,19,20,20,100930,23.48,2
774,110.26          -0.41           0.55       -16.3400        15.3800         1.2800       0.105250       0.018750       0.985250        -4030.0        14280.0,2060.0,45.3,9.95,00000000 00000000,32.8256963,34.9562201,0.0200000,-0.20,-0.19,0.04,32.8257020,34.9562215,24.4100000,0.27,41.29,-0.04,293685730,00110000,11111100,19,30,30,100930,23.56,0
775,110.24          -0.57           0.67       -13.7000         8.6200         1.8400       0.142250       0.035000       1.025250        -4040.0        14300.0,2030.0,45.3,9.96,00000000 00000000,32.8256963,34.9562201,0.0200000,-0.20,-0.21,0.04,32.8257020,34.9562215,24.4100000,0.27,41.29,-0.04,293685740,00110000,11111100,19,40,40,100930,23.56,0
776,110.23          -0.69           0.72       -10.4600         0.7400         0.5800       0.163750       0.047250       1.049750        -4050.0        14310.0,2000.0,45.3,9.94,00000000 00000000,32.8256962,34.9562201,0.0200000,-0.20,-0.23,0.04,32.8257020,34.9562215,24.4100000,0.27,41.29,-0.04,293685750,00110000,11111100,19,50,50,100930,23.56,0
777,110.23          -0.77           0.69        -6.9200        -6.8000        -1.0800       0.116250       0.008250       1.040750        -4060.0        14330.0,1990.0,45.3,9.97,00000000 00000000,32.8256963,34.9562201,0.0200000,-0.20,-0.24,0.05,32.8257022,34.9562217,24.4600000,0.27,41.29,-0.04,293685760,00110000,11111100,19,10,60,100930,23.56,1
778,110.24          -0.84           0.59        -6.0000       -12.2600        -1.4800       0.052500      -0.023500       0.991500        -4060.0        14340.0,1980.0,45.3,9.97,00000000 00000000,32.8256962,34.9562200,0.0200000,-0.21,-0.25,0.05,32.8257022,34.9562217,24.4600000,0.35,43.42,0.01,293685770,00110000,11111100,19,20,20,100930,23.56,2
779,110.25          -0.90           0.45        -8.3000       -14.0800        -1.3800       0.004500      -0.068000       0.969250        -4050.0        14350.0,1970.0,45.3,9.98,00000000 00000000,32.8256962,34.9562200,0.0200000,-0.21,-0.25,0.05,32.8257022,34.9562217,24.4600000,0.35,43.42,0.01,293685780,00110000,11111100,19,30,30,100930,23.56,0
780,110.27          -1.01           0.32       -12.4200       -12.8800        -2.2600      -0.009250      -0.087000       0.953500        -4050.0        14360.0,1980.0,45.3,9.96,00000000 00000000,32.8256962,34.9562200,0.0200000,-0.22,-0.25,0.04,32.8257022,34.9562217,24.4600000,0.35,43.42,0.01,293685790,00110000,11111100,19,40,40,100930,23.56,0
781,110.31          -1.15           0.20       -16.5400       -10.7000        -5.0400       0.013250      -0.109750       0.957750        -4040.0        14370.0,1980.0,45.3,9.98,00000000 00000000,32.8256962,34.9562200,0.0200000,-0.22,-0.25,0.04,32.8257022,34.9562217,24.4600000,0.35,43.42,0.01,293685800,00110000,11111100,19,50,50,100930,23.56,0
782,110.38          -1.34           0.10       -21.2200        -8.6400        -9.7600       0.022500      -0.110000       0.998500        -4030.0        14390.0,2000.0,45.3,9.97,00000000 00000000,32.8256962,34.9562200,0.0200000,-0.23,-0.25,0.04,32.8257024,34.9562219,24.4700000,0.35,43.42,0.01,293685810,00110000,11111100,19,10,60,100930,23.56,1
783,110.50          -1.57           0.02       -22.8200        -7.2200       -15.5000       0.082250       0.015000       0.992000        -4020.0        14410.0,2000.0,45.3,9.97,00000000 00000000,32.8256962,34.9562199,0.0200000,-0.24,-0.25,0.04,32.8257024,34.9562219,24.4700000,0.36,45.22,0.09,293685820,00110000,11111100,19,20,20,100930,23.56,2
784,110.68          -1.78          -0.05       -21.0600        -7.6600       -20.3800       0.113500      -0.021000       1.034500        -4000.0        14430.0,1990.0,45.3,9.97,00000000 00000000,32.8256961,34.9562199,0.0200000,-0.24,-0.26,0.04,32.8257024,34.9562219,24.4700000,0.36,45.22,0.09,293685830,00110000,11111100,19,30,30,100930,23.56,0
785,110.91          -1.99          -0.13       -19.6600        -7.5800       -24.1000       0.076750      -0.049250       1.012500        -3980.0        14470.0,1990.0,45.3,9.98,00000000 00000000,32.8256961,34.9562199,0.0200000,-0.24,-0.27,0.04,32.8257024,34.9562219,24.4700000,0.36,45.22,0.09,293685840,00110000,11111100,19,40,40,100930,23.56,0
786,111.16          -2.18          -0.21       -18.4400        -6.2400       -25.8200       0.049750      -0.076250       0.973500        -3970.0        14510.0,1990.0,45.3,9.98,00000000 00000000,32.8256961,34.9562199,0.0200000,-0.24,-0.27,0.04,32.8257024,34.9562219,24.4700000,0.36,45.22,0.09,293685850,00110000,11111100,19,50,50,100930,23.56,0
787,111.41          -2.36          -0.28       -18.7000        -4.9800       -23.9400       0.055250      -0.094250       0.950250        -3960.0        14550.0,1990.0,45.3,9.97,00000000 00000000,32.8256961,34.9562198,0.0200000,-0.25,-0.28,0.04,32.8257024,34.9562219,24.4600000,0.36,45.22,0.09,293685860,00110000,11111100,19,10,60,100930,23.56,1
788,111.64          -2.55          -0.33       -20.7000        -3.6600       -20.5800       0.068000      -0.102000       0.936000        -3930.0        14590.0,1980.0,45.3,9.97,00000000 00000000,32.8256961,34.9562198,0.0200000,-0.26,-0.28,0.03,32.8257024,34.9562219,24.4600000,0.28,51.11,0.07,293685870,00110000,11111100,19,20,20,100928,23.65,2
789,111.83          -2.77          -0.37       -21.5200        -2.7400       -17.7600       0.106750      -0.106500       0.943000        -3920.0        14640.0,1960.0,45.3,9.97,00000000 00000000,32.8256960,34.9562198,0.0200000,-0.27,-0.28,0.02,32.8257024,34.9562219,24.4600000,0.28,51.11,0.07,293685880,00110000,11111100,19,30,30,100928,23.65,0
790,112.00          -2.98          -0.41       -20.9600        -3.7400       -15.4800       0.139500      -0.080750       0.970000        -3910.0        14680.0,1950.0,45.3,9.96,00000000 00000000,32.8256960,34.9562198,0.0200000,-0.27,-0.29,0.02,32.8257024,34.9562219,24.4600000,0.28,51.11,0.07,293685890,00110000,11111100,19,40,40,100930,23.56,0
791,112.15          -3.17          -0.46       -18.2000        -4.2800       -14.8200       0.120750      -0.054500       0.994250        -3900.0        14720.0,1950.0,45.3,9.95,00000000 00000000,32.8256960,34.9562197,0.0200000,-0.28,-0.30,0.02,32.8257024,34.9562219,24.4600000,0.28,51.11,0.07,293685900,00110000,11111100,19,50,50,100930,23.56,0
792,112.31          -3.34          -0.50       -14.4800        -1.4800       -16.6200       0.077750      -0.064250       1.000750        -3890.0        14760.0,1940.0,45.3,9.98,00000000 00000000,32.8256960,34.9562197,0.0200000,-0.28,-0.31,0.02,32.8257025,34.9562220,24.4600000,0.28,51.11,0.07,293685910,00110000,11111100,19,10,60,100930,23.48,1
793,112.49          -3.46          -0.50       -10.3800         4.2400       -19.3000       0.047750      -0.076500       0.994000        -3880.0        14800.0,1940.0,45.3,9.97,00000000 00000000,32.8256960,34.9562197,0.0200000,-0.29,-0.32,0.02,32.8257025,34.9562220,24.4600000,0.33,37.50,0.25,293685920,00110000,11111100,19,20,20,100930,23.48,2
794,112.69          -3.54          -0.44        -6.6400        11.0600       -21.6000       0.049750      -0.072500       0.991000        -3870.0        14840.0,1920.0,45.3,9.94,00000000 00000000,32.8256959,34.9562197,0.0200000,-0.29,-0.32,0.02,32.8257025,34.9562220,24.4600000,0.33,37.50,0.25,293685930,00110000,11111100,19,30,30,100930,23.48,0
795,112.92          -3.59          -0.31        -3.4800        17.1400       -22.5400       0.062250      -0.068750       0.979000        -3870.0        14860.0,1900.0,45.3,9.95,00000000 00000000,32.8256959,34.9562196,0.0200000,-0.29,-0.32,0.02,32.8257025,34.9562220,24.4600000,0.33,37.50,0.25,293685940,00110000,11111100,19,40,40,100930,23.48,0
796,113.14          -3.61          -0.13        -0.7200        21.5400       -22.5000       0.083500      -0.069250       0.969000        -3870.0        14900.0,1880.0,45.3,9.96,00000000 00000000,32.8256959,34.9562196,0.0200000,-0.29,-0.33,0.02,32.8257025,34.9562220,24.4600000,0.33,37.50,0.25,293685950,00110000,11111100,19,50,50,100930,23.48,0
797,113.37          -3.61           0.08         1.5600        23.8600       -22.1800       0.110750      -0.056750       0.974250        -3870.0        14940.0,1870.0,45.3,9.97,00000000 00000000,32.8256959,34.9562196,0.0200000,-0.30,-0.34,0.02,32.8257023,34.9562220,24.3900000,0.33,37.50,0.25,293685960,00110000,11111100,19,10,60,100930,23.48,1
798,113.59          -3.58           0.30         4.1600        24.2800       -22.5000       0.136000      -0.058750       0.978500        -3880.0        14960.0,1850.0,45.3,9.97,00000000 00000000,32.8256959,34.9562195,0.0200000,-0.30,-0.35,0.01,32.8257023,34.9562220,24.3900000,0.35,45.12,0.21,293685970,00110000,11111100,19,20,20,100930,23.48,2
799,113.82          -3.53           0.53         6.4000        22.5200       -22.3400       0.138250      -0.089750       0.968250        -3880.0        14980.0,1810.0,45.3,9.98,00000000 00000000,32.8256958,34.9562195,0.0200000,-0.31,-0.36,0.01,32.8257023,34.9562220,24.3900000,0.35,45.12,0.21,293685980,00110000,11111100,19,30,30,100930,23.48,0
800,114.04          -3.46           0.72         7.3400        19.8600       -21.6200       0.126750      -0.105500       0.950500        -3890.0        15010.0,1780.0,45.3,9.96,00000000 00000000,32.8256958,34.9562195,0.0200000,-0.32,-0.37,0.01,32.8257023,34.9562220,24.3900000,0.35,45.12,0.21,293685990,00110000,11111100,19,40,40,100930,23.48,0
801,114.25          -3.39           0.90         6.6400        17.3600       -20.5200       0.111000      -0.138000       0.928750        -3900.0        15030.0,1750.0,45.3,9.91,00000000 00000000,32.8256958,34.9562194,0.0200000,-0.33,-0.38,0.00,32.8257023,34.9562220,24.3900000,0.35,45.12,0.21,293686000,00110000,11111100,19,50,50,100930,23.48,8
802,114.45          -3.34           1.05         4.4000        15.4400       -19.1400       0.102750      -0.144000       0.907250        -3920.0        15060.0,1750.0,45.3,9.93,00000000 00000000,32.8256957,34.9562194,0.0200000,-0.34,-0.39,0.00,32.8257023,34.9562220,24.3900000,0.35,45.12,0.21,293686010,00110000,11111100,19,60,60,100930,23.48,0
803,114.64          -3.31           1.19         1.4200        14.3200       -18.7200       0.107500      -0.151250       0.893750        -3940.0        15090.0,1760.0,45.3,9.96,00000000 00000000,32.8256957,34.9562194,0.0200000,-0.36,-0.40,0.00,32.8257023,34.9562220,24.3900000,0.35,45.12,0.21,293686020,00110000,11111100,19,70,70,100930,23.48,0
804,114.83          -3.32           1.31        -2.3600        13.0600       -19.2800       0.123750      -0.146250       0.880500        -3950.0        15120.0,1740.0,45.3,9.96,00000000 00000000,32.8256957,34.9562193,0.0200000,-0.37,-0.41,0.01,32.8256992,34.9562203,23.5700000,0.35,45.12,0.21,293686030,00110000,11111100,18,30,80,100930,23.48,1
